transaksi_flashsale_pre,total_transaksi_pre,avg_spending_pre,kota_pengguna,platform_device,is_premium_member,prompt_variant_mudah,opted_out_notif,transaksi_flashsale_post
3,10,162027.0,Bandung,Android,1,1,0,4
2,7,186477.0,Bandung,Android,1,0,0,4
1,7,140434.0,Medan,Android,0,0,1,1
2,9,145890.0,Bandung,Android,0,1,1,1
3,9,214327.0,Surabaya,iOS,0,0,0,6
0,7,212102.0,Medan,iOS,0,0,0,1
2,5,172710.0,Surabaya,Android,0,1,1,2
0,6,156829.0,Bandung,Android,0,0,0,1
0,8,189097.0,Surabaya,iOS,1,0,0,1
2,14,12964.0,Makassar,Android,1,0,0,4
1,7,154286.0,Jakarta,Web,0,1,1,0
0,4,95462.0,Makassar,iOS,1,1,0,1
1,4,146818.0,Makassar,Android,0,0,0,2
2,8,144247.0,Jakarta,Android,0,0,1,2
3,11,195935.0,Surabaya,Web,0,0,0,4
4,8,122246.0,Bandung,Android,0,1,1,4
2,6,97855.0,Surabaya,Android,0,1,0,4
2,5,124756.0,Bandung,Android,0,0,0,3
2,7,177229.0,Jakarta,iOS,0,1,1,1
0,8,182238.0,Medan,Android,1,0,1,0
2,9,206323.0,Surabaya,iOS,0,0,0,4
3,9,160561.0,Jakarta,iOS,0,0,1,5
1,6,54597.0,Medan,Android,1,0,0,1
6,7,219429.0,Bandung,Web,0,0,0,8
1,4,96367.0,Medan,Android,0,1,1,2
3,9,185004.0,Yogyakarta,Android,0,1,0,5
1,16,116597.0,Jakarta,Android,0,0,0,2
1,6,135182.0,Bandung,Android,0,1,1,2
3,14,138503.0,Surabaya,iOS,1,0,0,5
3,8,172972.0,Surabaya,Android,0,0,1,3
3,8,91909.0,Surabaya,Android,0,0,0,3
1,9,67628.0,Makassar,iOS,0,0,1,1
6,11,202315.0,Surabaya,Android,0,1,0,7
0,13,110783.0,Bandung,iOS,0,1,1,1
1,5,101808.0,Bandung,Android,0,1,1,1
4,10,128186.0,Bandung,Android,0,1,1,3
0,8,279997.0,Surabaya,iOS,1,0,1,0
5,9,155031.0,Surabaya,iOS,0,0,0,6
2,8,108424.0,Makassar,Android,1,1,1,2
1,10,142262.0,Medan,iOS,0,0,0,2
0,4,141827.0,Medan,Android,1,1,1,1
0,9,69398.0,Makassar,iOS,0,1,1,1
4,6,213278.0,Jakarta,Android,0,1,0,5
2,13,128739.0,Makassar,iOS,0,0,0,4
2,4,88112.0,Yogyakarta,iOS,1,0,0,3
1,8,195097.0,Bandung,iOS,1,0,0,2
0,9,97201.0,Makassar,Android,1,1,0,2
2,9,120345.0,Medan,iOS,0,1,0,4
1,8,245455.0,Makassar,Android,1,0,0,1
3,5,160224.0,Surabaya,iOS,0,1,1,2
0,9,143171.0,Bandung,Android,0,0,1,0
1,4,129693.0,Medan,Android,1,0,1,1
1,5,97567.0,Makassar,Web,0,0,1,0
4,10,57114.0,Medan,Android,0,1,1,5
3,14,186816.0,Makassar,iOS,0,1,0,4
2,4,129455.0,Surabaya,Web,0,1,1,3
2,7,91763.0,Bandung,iOS,0,1,1,2
2,11,169383.0,Makassar,iOS,0,0,1,1
2,10,157240.0,Surabaya,iOS,0,0,0,3
2,8,90155.0,Yogyakarta,iOS,0,1,1,0
1,8,194018.0,Surabaya,iOS,0,0,0,2
0,5,124312.0,Bandung,iOS,1,1,1,0
4,10,140809.0,Surabaya,Android,1,1,1,4
0,9,177959.0,Jakarta,Android,0,1,1,1
3,8,144126.0,Yogyakarta,Android,1,1,1,3
1,10,61821.0,Medan,Android,0,0,0,3
2,7,152596.0,Jakarta,Android,1,0,0,3
2,12,170811.0,Jakarta,iOS,0,0,1,0
5,4,96491.0,Bandung,Android,1,0,0,6
1,8,140290.0,Surabaya,Android,1,0,0,2
1,6,132920.0,Medan,Android,0,0,1,1
5,8,128150.0,Yogyakarta,Web,0,1,1,4
1,5,136552.0,Makassar,iOS,0,1,1,1
1,7,107742.0,Makassar,iOS,0,0,0,2
3,7,112135.0,Makassar,Android,1,0,1,1
0,9,203860.0,Yogyakarta,iOS,0,1,0,1
1,2,250525.0,Bandung,iOS,0,1,1,1
0,10,181235.0,Surabaya,iOS,0,1,0,1
0,13,184525.0,Yogyakarta,iOS,0,0,0,2
3,12,110381.0,Surabaya,Android,1,1,1,4
3,13,209999.0,Jakarta,Android,1,1,0,3
1,8,92855.0,Makassar,Web,1,0,1,1
2,9,90654.0,Yogyakarta,Android,0,0,0,3
0,8,198661.0,Yogyakarta,Android,0,1,0,2
0,15,149782.0,Jakarta,Android,1,0,0,2
4,9,72702.0,Surabaya,iOS,0,0,0,6
1,6,76167.0,Jakarta,iOS,0,1,0,1
4,5,146931.0,Makassar,Web,0,1,1,4
4,6,180555.0,Yogyakarta,iOS,0,1,1,4
4,1,139146.0,Medan,Web,0,0,1,4
2,7,214276.0,Yogyakarta,Web,0,1,1,1
2,11,182168.0,Medan,iOS,0,0,0,3
3,7,232379.0,Jakarta,Android,0,0,0,5
2,8,145903.0,Bandung,iOS,0,0,0,5
5,7,263739.0,Yogyakarta,Android,0,0,0,6
5,5,146328.0,Yogyakarta,Android,0,1,0,5
1,9,140003.0,Yogyakarta,iOS,1,0,0,2
2,8,94623.0,Surabaya,Android,0,1,1,2
1,10,118738.0,Bandung,Android,0,0,0,0
2,5,169935.0,Makassar,Android,0,1,0,3
4,6,100718.0,Bandung,Android,1,1,1,5
2,8,217869.0,Medan,iOS,1,1,0,3
4,8,159127.0,Jakarta,iOS,0,1,1,5
1,4,157459.0,Makassar,iOS,0,0,0,4
3,5,160096.0,Makassar,Android,1,1,1,3
2,13,150962.0,Yogyakarta,Android,0,1,0,2
3,2,223302.0,Bandung,Android,0,1,0,4
3,9,175858.0,Jakarta,Android,0,1,1,3
1,6,185769.0,Makassar,Android,1,1,1,2
3,12,63191.0,Surabaya,Android,0,0,1,3
1,9,114847.0,Makassar,iOS,0,1,1,0
3,8,188080.0,Yogyakarta,Android,1,1,0,3
4,8,192085.0,Bandung,Android,0,1,1,5
2,12,133501.0,Surabaya,iOS,0,1,0,4
3,7,32900.0,Medan,iOS,0,0,0,4
3,9,154639.0,Makassar,Android,0,0,0,4
3,4,124637.0,Makassar,iOS,0,1,1,3
3,5,121643.0,Surabaya,Android,0,0,1,2
1,11,170476.0,Surabaya,Android,0,1,0,2
0,11,231131.0,Medan,iOS,0,0,0,0
4,5,120894.0,Jakarta,iOS,0,0,0,4
1,6,167521.0,Makassar,iOS,0,1,0,4
2,3,141368.0,Surabaya,Android,1,1,1,2
1,12,219907.0,Medan,Android,1,1,0,2
5,5,132276.0,Makassar,Android,0,1,1,6
1,9,231626.0,Surabaya,Web,0,0,0,3
2,12,201445.0,Bandung,iOS,0,1,1,1
2,9,173029.0,Yogyakarta,Web,0,1,1,1
1,7,118428.0,Jakarta,Android,1,1,0,1
0,13,90636.0,Makassar,Android,0,1,0,2
0,5,206350.0,Medan,Android,0,0,0,2
2,10,193971.0,Yogyakarta,Web,1,0,0,3
2,8,210622.0,Bandung,Android,0,0,0,4
3,11,29238.0,Bandung,Android,1,1,1,4
3,8,187136.0,Yogyakarta,Android,1,1,0,3
0,10,81966.0,Bandung,iOS,0,0,0,0
3,7,203317.0,Medan,Android,0,0,1,2
1,8,136226.0,Jakarta,Android,1,0,1,2
1,7,181091.0,Makassar,Android,0,0,1,1
3,9,146921.0,Bandung,Android,1,0,1,2
0,10,191855.0,Surabaya,Web,1,1,1,0
1,9,110398.0,Makassar,Android,0,0,0,2
2,4,181687.0,Surabaya,Android,0,1,0,3
2,8,150166.0,Makassar,Android,0,1,0,4
1,7,224048.0,Bandung,Android,0,0,1,1
1,9,72290.0,Jakarta,Android,0,1,1,0
0,6,174918.0,Bandung,Android,0,0,1,0
1,5,83384.0,Jakarta,Android,0,1,1,1
2,8,158734.0,Makassar,iOS,0,1,0,3
1,2,129305.0,Jakarta,Android,0,1,0,3
4,8,80514.0,Bandung,Android,0,0,1,5
1,6,148031.0,Jakarta,iOS,0,1,1,1
3,4,130958.0,Medan,Android,0,1,1,3
1,4,192829.0,Yogyakarta,Web,1,0,1,1
3,11,4698.0,Yogyakarta,Web,0,0,1,3
0,13,98690.0,Yogyakarta,Android,0,0,1,0
1,13,65302.0,Jakarta,Android,1,0,1,1
2,10,93017.0,Yogyakarta,Android,1,0,0,5
1,10,123802.0,Makassar,Web,0,1,0,2
2,6,115880.0,Surabaya,Android,0,1,1,2
2,3,172830.0,Surabaya,Web,0,0,0,3
2,13,203214.0,Surabaya,Android,1,1,0,3
4,6,148012.0,Jakarta,iOS,0,1,1,3
2,7,99026.0,Bandung,Android,0,1,1,4
3,4,95573.0,Yogyakarta,Android,0,0,0,4
2,8,183946.0,Jakarta,iOS,0,1,1,3
1,13,169230.0,Yogyakarta,Android,1,1,1,0
2,9,84361.0,Jakarta,iOS,0,0,0,3
4,5,124944.0,Bandung,Android,0,1,1,4
2,11,159677.0,Makassar,iOS,1,1,1,2
0,11,81107.0,Bandung,Android,0,1,0,2
3,8,211847.0,Yogyakarta,iOS,1,1,1,2
0,8,75023.0,Makassar,Android,0,1,0,0
5,3,138426.0,Makassar,Android,0,1,1,5
2,10,190098.0,Yogyakarta,iOS,0,0,0,3
3,9,215293.0,Jakarta,Android,0,1,1,2
2,10,251842.0,Jakarta,Android,0,0,1,4
5,6,188594.0,Surabaya,Android,0,0,0,6
2,9,296362.0,Surabaya,Android,0,0,0,3
2,4,183987.0,Bandung,iOS,0,0,0,1
1,6,149655.0,Yogyakarta,Android,0,0,0,2
1,13,149390.0,Yogyakarta,Android,0,1,0,3
6,10,124515.0,Bandung,iOS,0,1,0,6
1,7,119801.0,Jakarta,Android,0,1,0,2
2,6,242048.0,Bandung,iOS,0,0,0,2
0,5,158443.0,Bandung,Android,0,1,1,1
4,8,66613.0,Surabaya,Android,0,1,0,5
2,10,231560.0,Makassar,Android,0,1,1,2
3,9,125722.0,Makassar,Web,1,1,1,3
3,5,162207.0,Surabaya,Android,0,1,0,3
3,9,65613.0,Surabaya,Android,0,0,0,5
2,6,100081.0,Surabaya,Android,0,0,0,4
1,10,96912.0,Jakarta,Web,0,0,0,2
2,8,181924.0,Yogyakarta,iOS,1,1,1,3
3,6,219561.0,Bandung,Web,0,0,1,3
3,10,195969.0,Medan,Android,0,1,1,4
3,10,154432.0,Makassar,Android,0,0,0,4
2,6,146545.0,Bandung,Android,0,0,1,1
3,9,108130.0,Makassar,iOS,0,1,1,2
2,4,133593.0,Jakarta,iOS,0,1,0,4
0,8,116780.0,Medan,Android,0,1,1,1
4,5,173849.0,Yogyakarta,Android,0,0,1,4
3,10,120060.0,Bandung,Android,1,0,0,4
2,8,99190.0,Medan,iOS,0,0,1,1
3,9,128741.0,Yogyakarta,Android,0,1,0,4
2,5,177784.0,Surabaya,Android,1,0,1,2
1,7,79008.0,Jakarta,Android,0,0,0,2
4,5,129898.0,Yogyakarta,Android,0,1,1,2
3,7,208064.0,Bandung,Android,0,1,0,4
4,8,185757.0,Yogyakarta,iOS,1,0,0,6
1,7,166886.0,Bandung,Android,0,1,1,0
2,13,136203.0,Surabaya,Android,0,1,0,4
1,7,172156.0,Jakarta,Android,0,1,0,2
2,3,144045.0,Medan,Android,0,0,1,3
1,13,77442.0,Bandung,Android,1,1,1,1
1,11,61217.0,Bandung,Android,0,0,0,3
5,14,229959.0,Surabaya,iOS,1,1,1,5
0,12,187788.0,Makassar,Android,0,0,0,2
2,7,111614.0,Bandung,Android,0,1,0,3
4,7,243923.0,Medan,Android,0,1,0,5
2,8,255848.0,Makassar,iOS,1,0,0,4
0,7,122223.0,Bandung,iOS,0,1,1,0
5,8,182981.0,Medan,Web,0,0,0,6
2,5,118495.0,Makassar,Android,0,0,1,2
4,3,146411.0,Jakarta,Web,0,0,1,3
3,5,166365.0,Surabaya,iOS,0,1,0,3
1,11,167163.0,Surabaya,Android,0,1,0,1
2,9,101639.0,Yogyakarta,Android,1,0,0,3
5,5,192607.0,Medan,Android,0,0,0,7
1,8,133296.0,Bandung,Android,0,1,1,2
1,4,160962.0,Bandung,Android,0,0,0,2
1,8,69776.0,Yogyakarta,Android,0,0,0,3
3,11,173188.0,Makassar,Android,1,1,1,2
2,11,102587.0,Bandung,Android,0,1,1,0
1,7,142719.0,Jakarta,Android,1,0,0,3
0,3,157385.0,Bandung,Android,1,0,0,2
1,12,128455.0,Makassar,Android,0,0,1,0
0,7,196312.0,Jakarta,iOS,1,0,0,1
3,9,87777.0,Medan,iOS,0,1,1,2
2,6,134157.0,Surabaya,Android,0,0,0,4
0,6,117913.0,Surabaya,Android,0,1,1,1
1,4,69611.0,Jakarta,Android,0,0,0,2
3,5,109748.0,Bandung,iOS,0,1,1,1
2,9,99310.0,Bandung,Android,0,0,0,4
1,9,129167.0,Yogyakarta,iOS,1,0,1,1
3,11,107749.0,Surabaya,Web,0,0,0,6
4,11,92251.0,Bandung,iOS,0,1,1,5
0,4,200718.0,Yogyakarta,Android,1,1,0,2
1,8,249829.0,Makassar,Android,1,1,0,3
1,5,76138.0,Medan,Android,0,0,0,1
2,11,131004.0,Yogyakarta,Android,0,1,0,3
2,8,162731.0,Bandung,Android,0,1,1,1
0,8,128941.0,Jakarta,Android,0,0,0,0
2,8,76379.0,Makassar,Web,0,0,1,1
0,9,86892.0,Surabaya,Android,0,0,0,1
4,10,144452.0,Medan,iOS,0,0,0,5
1,8,163138.0,Jakarta,Android,0,1,0,2
5,7,73692.0,Makassar,Android,1,1,0,7
1,6,163206.0,Makassar,Android,1,0,1,0
1,8,180592.0,Makassar,Android,0,1,1,2
0,7,134545.0,Surabaya,Android,0,0,0,0
1,5,137910.0,Surabaya,iOS,0,1,0,2
2,10,150714.0,Surabaya,Android,0,0,0,5
0,7,197866.0,Jakarta,Web,0,1,1,0
3,5,177011.0,Jakarta,iOS,0,1,0,3
4,4,119301.0,Bandung,iOS,0,1,0,5
2,9,134238.0,Yogyakarta,iOS,0,0,1,3
5,6,136838.0,Jakarta,iOS,1,0,0,5
2,7,148364.0,Bandung,Web,0,0,1,3
3,7,92222.0,Makassar,Android,1,0,0,4
1,14,123751.0,Medan,iOS,0,0,0,3
2,6,230504.0,Medan,Android,0,1,0,4
0,11,175666.0,Makassar,Android,1,0,1,0
3,3,157819.0,Yogyakarta,Android,0,1,0,4
1,11,137528.0,Makassar,Android,1,0,1,1
3,3,183020.0,Yogyakarta,Android,0,1,0,4
3,7,57645.0,Bandung,Web,1,1,0,4
1,9,180515.0,Jakarta,iOS,0,1,1,0
3,9,201517.0,Bandung,Android,0,0,1,3
0,9,11206.0,Medan,Android,0,1,0,1
1,7,98058.0,Medan,iOS,0,0,1,1
0,9,197467.0,Yogyakarta,Android,0,1,1,0
2,13,137757.0,Medan,Android,0,0,0,3
1,12,77385.0,Bandung,iOS,0,0,0,1
4,6,150290.0,Yogyakarta,iOS,0,0,0,5
3,8,225266.0,Makassar,Android,0,0,1,5
1,5,206405.0,Bandung,Android,0,0,1,1
1,9,212740.0,Jakarta,Android,0,1,1,0
4,4,176510.0,Bandung,iOS,1,0,1,2
1,7,167519.0,Yogyakarta,Android,0,0,0,3
1,4,121720.0,Jakarta,iOS,0,1,0,3
1,8,132313.0,Surabaya,Android,0,1,1,0
3,5,163745.0,Jakarta,Android,1,1,0,3
1,9,182942.0,Yogyakarta,Android,1,0,0,2
2,11,118396.0,Bandung,Web,1,0,0,3
5,6,62844.0,Yogyakarta,iOS,1,1,1,6
1,11,106926.0,Yogyakarta,iOS,0,1,0,4
2,7,182844.0,Surabaya,iOS,1,0,1,3
5,6,211345.0,Surabaya,Android,0,1,1,6
1,6,141186.0,Surabaya,iOS,0,1,1,2
4,8,176877.0,Yogyakarta,Android,0,0,1,4
4,10,149627.0,Yogyakarta,Web,0,1,0,4
1,5,206588.0,Makassar,Android,0,0,1,2
2,12,215590.0,Bandung,Android,0,1,1,1
3,13,136491.0,Makassar,Android,0,1,0,4
6,9,246651.0,Medan,Android,0,1,0,6
0,15,75520.0,Yogyakarta,iOS,0,1,0,2
4,6,172981.0,Yogyakarta,Android,0,0,1,3
3,4,234882.0,Surabaya,Android,0,1,1,3
1,6,132980.0,Medan,Android,0,0,0,2
4,5,217515.0,Medan,Android,0,1,1,3
1,15,107450.0,Bandung,iOS,1,1,1,1
2,9,75446.0,Bandung,Android,0,0,0,4
1,13,102917.0,Makassar,Android,1,0,0,2
4,11,190057.0,Surabaya,iOS,0,1,0,5
3,7,142420.0,Makassar,Android,0,0,0,6
6,4,198485.0,Yogyakarta,iOS,0,0,0,6
1,8,191618.0,Medan,Android,1,1,1,1
2,6,178656.0,Medan,Android,0,1,0,2
1,9,187791.0,Surabaya,Android,0,0,0,3
2,10,187493.0,Makassar,iOS,1,1,1,3
3,6,129982.0,Medan,Web,0,0,1,3
3,6,124497.0,Surabaya,iOS,0,0,0,2
0,14,100183.0,Surabaya,Android,0,0,0,2
1,10,114261.0,Bandung,Android,0,1,0,1
1,9,267240.0,Jakarta,Android,0,1,0,2
4,7,151028.0,Medan,iOS,0,0,0,7
1,8,216897.0,Jakarta,Android,1,1,1,1
4,10,173225.0,Jakarta,Android,0,0,0,5
0,9,147950.0,Surabaya,Android,1,0,1,0
3,7,145384.0,Surabaya,iOS,1,0,0,5
1,7,192730.0,Surabaya,Android,0,1,1,1
2,10,204366.0,Medan,iOS,0,1,1,2
4,5,128458.0,Jakarta,iOS,0,1,0,4
2,11,203952.0,Yogyakarta,Android,0,0,1,3
1,4,109333.0,Bandung,iOS,0,1,0,2
1,3,126814.0,Yogyakarta,Web,0,1,1,1
2,7,167805.0,Bandung,iOS,1,1,1,2
1,7,98428.0,Yogyakarta,Android,1,1,1,0
2,16,88916.0,Bandung,Android,0,1,1,4
1,16,132218.0,Yogyakarta,Android,0,1,0,1
2,9,48767.0,Bandung,Android,1,1,1,2
0,6,155334.0,Surabaya,Android,0,1,0,1
1,6,226227.0,Yogyakarta,Android,1,1,1,1
4,9,101422.0,Makassar,Android,0,1,1,4
3,5,96608.0,Yogyakarta,iOS,0,1,0,4
2,10,114273.0,Medan,iOS,0,0,0,2
2,10,224464.0,Jakarta,Android,0,1,1,3
1,7,113827.0,Surabaya,Android,1,1,1,0
5,10,139868.0,Medan,iOS,0,1,1,6
0,9,190835.0,Bandung,Android,0,1,1,1
2,16,214631.0,Yogyakarta,iOS,0,1,1,1
3,7,237954.0,Medan,Android,0,1,1,3
1,5,146471.0,Makassar,Android,0,1,1,1
2,4,227969.0,Makassar,Android,1,1,1,1
4,7,74035.0,Makassar,Android,0,1,1,4
3,10,165570.0,Medan,Web,0,1,1,5
2,15,156361.0,Makassar,iOS,0,0,0,3
1,7,129636.0,Makassar,Android,0,0,0,3
3,12,109306.0,Yogyakarta,Android,0,1,0,4
2,6,198437.0,Makassar,Android,0,0,0,5
1,8,191870.0,Surabaya,Android,1,1,1,1
0,8,206509.0,Surabaya,Android,1,1,0,1
0,11,118100.0,Makassar,Android,0,0,0,1
2,9,90008.0,Medan,Web,1,1,0,3
0,4,133294.0,Makassar,Web,0,1,1,0
1,14,137580.0,Medan,Android,0,0,0,2
0,10,107317.0,Makassar,iOS,0,0,1,1
0,6,159614.0,Jakarta,Android,0,0,0,1
2,11,59207.0,Jakarta,Android,0,0,0,2
2,10,63829.0,Surabaya,Android,1,0,0,3
4,9,150768.0,Yogyakarta,Android,0,0,1,5
4,4,218198.0,Medan,Web,0,0,1,4
0,11,114493.0,Medan,iOS,0,0,0,0
2,14,244489.0,Medan,Android,0,1,1,3
1,11,195930.0,Surabaya,Android,0,1,1,0
2,10,243061.0,Bandung,Android,0,0,0,4
1,12,145800.0,Yogyakarta,iOS,1,1,0,2
0,5,164700.0,Medan,Android,1,0,0,1
4,13,23026.0,Jakarta,Android,0,1,1,5
4,10,182592.0,Makassar,iOS,1,0,0,5
1,8,199218.0,Makassar,Android,0,1,0,3
1,16,65647.0,Makassar,Android,0,0,0,1
3,5,212303.0,Surabaya,iOS,0,1,1,3
6,9,118188.0,Yogyakarta,Android,0,0,0,7
1,9,157666.0,Yogyakarta,Android,0,0,0,1
1,5,150275.0,Medan,Android,1,1,0,1
3,10,199518.0,Jakarta,Android,0,1,1,4
3,10,178617.0,Bandung,iOS,0,0,1,2
1,13,84059.0,Yogyakarta,iOS,0,0,0,3
2,7,117234.0,Yogyakarta,Android,0,0,0,3
2,6,156014.0,Makassar,Android,0,0,0,4
1,4,122842.0,Medan,Android,0,1,1,1
2,4,96435.0,Yogyakarta,Android,0,0,0,3
2,7,152133.0,Yogyakarta,Android,1,0,1,2
2,10,170174.0,Yogyakarta,Android,0,1,1,2
2,11,123265.0,Yogyakarta,Web,1,0,1,1
2,7,194224.0,Yogyakarta,iOS,1,1,0,4
1,7,144933.0,Surabaya,Android,1,0,0,1
1,7,137395.0,Jakarta,Android,1,0,0,1
5,6,234443.0,Bandung,Android,0,1,1,4
3,5,156678.0,Medan,iOS,0,1,1,5
3,9,130870.0,Medan,iOS,0,1,0,4
1,10,222913.0,Yogyakarta,Android,0,1,1,1
2,9,124466.0,Jakarta,iOS,0,0,0,4
7,9,139567.0,Makassar,Android,0,1,1,8
2,12,65988.0,Medan,iOS,0,1,1,2
2,10,91754.0,Surabaya,Android,1,0,0,3
3,10,112871.0,Surabaya,iOS,0,0,1,3
0,9,191237.0,Jakarta,Android,0,1,0,1
2,10,150436.0,Yogyakarta,iOS,0,0,1,3
2,8,166128.0,Surabaya,Android,0,0,0,4
2,17,212420.0,Surabaya,iOS,0,0,0,4
1,7,185246.0,Medan,Android,0,1,0,2
2,8,263777.0,Surabaya,Android,0,0,1,3
1,12,149108.0,Medan,Android,1,1,0,2
2,8,97080.0,Bandung,Android,0,0,0,4
2,8,81096.0,Makassar,Web,0,1,0,4
5,13,140602.0,Jakarta,iOS,0,0,1,4
2,6,92872.0,Yogyakarta,Android,0,0,1,1
2,10,141873.0,Medan,Android,0,0,1,1
1,6,212662.0,Surabaya,Android,0,1,1,0
1,7,54929.0,Medan,Android,0,0,0,2
0,7,179706.0,Bandung,Web,0,0,0,1
0,7,215125.0,Surabaya,Android,0,0,0,1
2,6,111624.0,Yogyakarta,iOS,0,1,0,3
4,10,69065.0,Yogyakarta,Web,0,1,1,3
2,5,224823.0,Medan,Android,0,1,0,3
5,5,178781.0,Yogyakarta,Android,0,0,1,5
1,9,197377.0,Makassar,Web,0,1,0,4
1,6,176688.0,Jakarta,Android,0,0,1,1
2,9,89642.0,Surabaya,Android,1,0,1,1
0,9,83996.0,Makassar,iOS,1,1,0,1
0,4,114439.0,Yogyakarta,Android,0,1,1,0
4,13,151930.0,Surabaya,Android,0,0,1,3
3,5,181745.0,Jakarta,Android,1,0,0,4
1,9,141399.0,Medan,Android,1,1,1,0
2,3,154655.0,Yogyakarta,Android,0,1,0,2
0,7,158272.0,Yogyakarta,Android,0,0,0,0
0,13,97576.0,Medan,Android,0,1,0,1
1,9,137466.0,Medan,Android,1,0,0,1
2,8,169978.0,Yogyakarta,iOS,0,0,1,2
2,7,148969.0,Makassar,Android,1,1,1,3
1,7,77434.0,Surabaya,Android,0,0,0,2
0,12,106053.0,Surabaya,Android,0,1,0,2
3,9,228060.0,Surabaya,Web,0,1,1,3
3,8,90026.0,Bandung,Android,0,1,1,4
3,12,138790.0,Surabaya,Web,0,0,1,4
5,8,172584.0,Medan,Web,1,0,0,5
2,13,183492.0,Yogyakarta,Android,1,1,1,3
2,7,181214.0,Makassar,Android,0,0,0,2
3,3,179530.0,Jakarta,Android,0,1,1,4
2,7,164427.0,Jakarta,Android,0,0,0,3
2,7,76754.0,Yogyakarta,Web,0,1,0,4
2,7,142269.0,Yogyakarta,Android,0,0,0,3
6,7,86164.0,Medan,iOS,1,0,0,9
4,3,211987.0,Makassar,Web,0,0,0,4
1,7,141989.0,Yogyakarta,Android,0,0,1,2
6,12,257606.0,Medan,Android,0,1,1,6
1,9,131213.0,Medan,Android,0,1,0,3
3,12,165783.0,Yogyakarta,iOS,0,0,0,3
1,8,196366.0,Bandung,Android,0,0,1,1
3,5,246879.0,Medan,iOS,0,1,1,4
4,8,116861.0,Jakarta,Android,1,1,1,5
3,7,184571.0,Makassar,iOS,0,0,0,3
3,13,104132.0,Bandung,Web,1,1,1,3
2,18,149193.0,Medan,Android,0,0,1,0
4,5,153600.0,Medan,Android,0,0,1,5
4,10,156067.0,Medan,Android,1,1,1,5
1,5,266130.0,Makassar,Android,0,1,1,0
2,4,186076.0,Makassar,Android,1,1,0,4
2,10,175791.0,Jakarta,iOS,0,1,0,4
2,9,157411.0,Surabaya,Android,1,1,0,4
2,4,84934.0,Medan,Android,0,0,0,2
2,9,150877.0,Makassar,Android,0,0,0,5
4,10,166995.0,Medan,Android,0,0,0,5
1,5,151126.0,Makassar,Android,1,0,0,1
1,9,219023.0,Yogyakarta,iOS,0,1,1,2
1,8,55404.0,Jakarta,Android,0,1,1,2
2,6,138328.0,Yogyakarta,Android,0,0,1,2
1,8,240810.0,Surabaya,Android,0,0,1,0
1,3,150737.0,Medan,Android,0,0,1,1
3,7,94657.0,Yogyakarta,Android,0,0,0,5
2,7,235033.0,Yogyakarta,Web,0,1,1,3
1,9,220818.0,Jakarta,iOS,0,1,1,2
1,10,199706.0,Medan,iOS,1,0,0,3
3,3,148278.0,Bandung,Android,0,1,1,4
0,5,124778.0,Jakarta,Android,1,0,1,0
2,9,135225.0,Yogyakarta,Web,0,0,0,5
3,10,218988.0,Yogyakarta,Web,0,0,0,5
0,11,135704.0,Medan,Android,0,1,1,1
3,10,105241.0,Surabaya,iOS,0,1,1,2
2,10,108608.0,Medan,iOS,1,0,0,2
3,10,127790.0,Jakarta,iOS,0,1,0,4
2,5,167112.0,Yogyakarta,iOS,0,1,1,2
2,11,176094.0,Makassar,iOS,0,0,0,2
3,7,73988.0,Surabaya,Android,0,1,0,4
2,11,53473.0,Jakarta,Android,0,0,1,1
3,9,68745.0,Yogyakarta,Android,1,0,0,6
2,10,181918.0,Medan,iOS,0,0,0,3
0,14,142023.0,Medan,Android,1,0,1,0
1,8,182893.0,Medan,iOS,0,1,1,1
3,5,94284.0,Medan,Android,0,1,0,4
2,10,194751.0,Jakarta,iOS,1,0,0,3
3,11,116521.0,Makassar,Android,1,1,1,2
1,10,102035.0,Makassar,Android,1,1,0,2
2,9,158192.0,Bandung,Android,0,1,0,2
0,1,171522.0,Surabaya,Android,0,1,1,0
1,9,155052.0,Medan,Android,0,1,0,1
1,5,152768.0,Jakarta,Android,0,0,0,1
0,4,174798.0,Bandung,Android,0,0,0,1
4,11,193255.0,Makassar,Android,1,0,1,4
6,9,148601.0,Medan,Android,0,0,0,9
4,7,189716.0,Bandung,Android,0,1,1,2
3,7,109296.0,Makassar,iOS,0,1,1,3
1,4,199474.0,Makassar,iOS,1,0,1,1
4,6,217048.0,Surabaya,Web,0,1,0,6
2,11,225217.0,Yogyakarta,Android,0,1,1,2
3,5,76195.0,Yogyakarta,Android,0,1,1,4
2,6,121167.0,Medan,Android,0,1,1,2
0,7,103089.0,Makassar,Android,1,0,1,1
2,4,54683.0,Medan,Android,1,1,1,2
2,9,200908.0,Bandung,Web,1,1,1,1
3,6,165973.0,Makassar,Web,0,1,1,3
1,6,120009.0,Makassar,Android,0,1,0,1
0,12,178402.0,Jakarta,Android,0,1,1,0
1,13,114228.0,Surabaya,Android,0,1,1,1
3,12,138959.0,Bandung,Android,1,1,0,5
1,8,149011.0,Makassar,Android,0,1,1,1
1,11,173174.0,Bandung,Android,0,0,0,1
2,7,36430.0,Jakarta,Android,1,0,0,4
5,8,44198.0,Surabaya,iOS,0,1,0,6
4,6,90723.0,Surabaya,Android,0,0,0,6
2,8,222673.0,Yogyakarta,Android,1,1,0,4
2,10,145799.0,Medan,Android,1,0,0,3
